date,meanTemp,precipitation,snowDepth,frost,frost_days,ftc,ftc_days,Pts_01_diff,Pts_02_diff,Pts_03_diff,Pts_04_diff,Pts_05_diff,Pts_06_diff,Pts_07_diff,Pts_08_diff,Pts_09_diff
2015-10-20,0.3,0.0,0.0,0,0,0,0,1.599999999999909,1.2999999999999545,1.2000000000000455,1.200000000000017,1.2999999999999545,0.9000000000000057,-0.4000000000000057,-0.3000000000000007,1.0
2015-10-21,1.4,0.1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-22,3.2,3.0,0.0,0,0,0,0,3.300000000000068,2.5,3.1000000000000227,2.6999999999999886,3.0,1.8999999999999915,1.8000000000000114,-0.1999999999999993,1.2999999999999545
2015-10-23,1.4,22.8,0.0,0,0,0,0,13.299999999999955,6.2999999999999545,6.399999999999977,3.1999999999999886,6.2000000000000455,1.5,0.0,-0.7000000000000011,3.2999999999999545
2015-10-24,2.6,2.5,0.0,0,0,1,1,10.700000000000045,5.2000000000000455,4.0,2.9000000000000057,2.7999999999999545,1.1000000000000085,2.1999999999999886,-0.09999999999999964,4.100000000000023
2015-10-25,-2.2,2.1,0.0,1,1,1,2,7.5,1.7999999999999545,3.5,1.5,2.8000000000000114,2.299999999999997,0.30000000000001137,1.0999999999999996,5.800000000000068
2015-10-26,0.4,5.5,4.0,0,0,1,3,6.699999999999932,3.0,-0.10000000000002274,-0.09999999999999432,0.6999999999999886,0.8999999999999915,1.1999999999999886,-0.5999999999999996,1.2999999999999545
2015-10-27,1.0,0.0,3.0,0,0,1,4,7.2000000000000455,5.600000000000023,1.3999999999999773,2.4000000000000057,4.0,1.7000000000000028,2.4000000000000057,-0.5999999999999996,1.8999999999999773
2015-10-28,-0.3,0.1,2.0,1,1,1,5,6.899999999999977,3.6000000000000227,3.800000000000068,2.4000000000000057,3.2000000000000455,1.4000000000000057,2.1999999999999886,0.5,3.8999999999999773
2015-10-29,1.3,0.0,0.0,0,0,1,6,6.2000000000000455,4.2000000000000455,3.6000000000000227,2.5999999999999943,2.599999999999966,1.7000000000000028,1.8000000000000114,1.299999999999999,4.300000000000068
2015-10-30,0.1,0.0,0.0,0,0,0,0,3.0,2.7999999999999545,1.7999999999999545,1.0,1.0,0.19999999999998863,0.5,-1.1999999999999993,1.1000000000000227
2015-10-31,6.4,0.0,0.0,0,0,0,0,6.399999999999977,1.7000000000000455,3.1000000000000227,2.200000000000017,2.6000000000000227,1.0,0.799999999999983,-1.0,5.0
2015-11-01,3.6,0.3,0.0,0,0,0,0,9.100000000000023,4.599999999999909,4.2999999999999545,2.1999999999999886,2.5,1.4000000000000057,1.6000000000000227,-0.3000000000000007,6.699999999999932
2015-11-02,5.3,0.2,0.0,0,0,0,0,8.100000000000023,4.2000000000000455,2.8999999999999773,2.0,2.3000000000000114,1.5,1.3999999999999773,0.10000000000000142,3.300000000000068
2015-11-03,5.8,0.0,0.0,0,0,0,0,6.2999999999999545,3.2999999999999545,3.300000000000068,2.1999999999999886,1.7999999999999545,1.2000000000000028,1.1000000000000227,0.1999999999999993,4.0
2015-11-04,1.4,3.8,0.0,0,0,0,0,7.2999999999999545,4.0,3.8999999999999773,1.6000000000000227,3.0,1.0,1.6999999999999886,0.0,7.2999999999999545
2015-11-05,3.2,1.4,0.0,0,0,0,0,6.800000000000068,3.800000000000068,3.2999999999999545,1.7999999999999545,2.2000000000000455,1.3999999999999915,0.6999999999999886,-0.1999999999999993,5.7000000000000455
2015-11-06,2.1,0.0,0.0,0,0,0,0,6.0,3.8999999999999773,3.1000000000000227,1.5,2.3999999999999773,1.1000000000000085,1.200000000000017,0.0,4.7999999999999545
2015-11-07,1.5,1.1,0.0,0,0,1,1,5.2999999999999545,3.3999999999999773,2.7000000000000455,1.7000000000000455,2.1000000000000227,1.2999999999999972,1.1999999999999886,-0.20000000000000107,4.2999999999999545
2015-11-08,-0.7,1.6,0.0,1,1,1,2,4.399999999999977,3.8999999999999773,2.5,2.7999999999999545,1.599999999999966,1.0,1.5,0.5999999999999996,4.100000000000023
2015-11-09,-0.2,0.1,0.0,1,2,0,0,5.100000000000023,3.900000000000091,3.3999999999999773,3.2000000000000455,2.5,1.5999999999999943,1.3000000000000114,-0.3999999999999986,3.3999999999999773
2015-11-10,-1.1,3.9,3.0,1,3,0,0,4.5,2.699999999999932,3.2000000000000455,0.8999999999999773,1.1999999999999886,0.9000000000000057,1.1999999999999886,0.0,2.300000000000068
2015-11-11,-2.1,5.5,8.0,1,4,0,0,0.39999999999997726,-2.0,1.7999999999999545,-0.5,0.4000000000000341,1.4000000000000057,-3.5,0.29999999999999893,2.3999999999999773
2015-11-12,-1.5,2.7,7.0,1,5,0,0,4.300000000000068,0.0,1.0,1.6999999999999886,3.1999999999999886,3.3999999999999915,-2.0,-1.0,4.600000000000023
2015-11-13,-1.6,0.3,0.0,1,6,0,0,5.699999999999932,0.20000000000004547,1.2999999999999545,4.199999999999989,1.6000000000000227,1.2000000000000028,4.900000000000006,-0.5,3.6000000000000227
2015-11-14,-3.0,0.0,0.0,1,7,0,0,2.5,1.0,1.7000000000000455,0.30000000000001137,1.3999999999999773,1.3000000000000114,1.9000000000000057,-0.9000000000000004,1.099999999999909
2015-11-15,-2.8,10.7,34.0,1,8,0,0,3.5,0.39999999999997726,0.2999999999999545,-0.8000000000000114,0.8999999999999773,1.6999999999999886,-1.0999999999999943,0.20000000000000107,-0.6999999999999318
2015-11-16,-3.7,1.8,18.0,1,9,0,0,3.300000000000068,3.5,3.400000000000091,0.8000000000000114,1.900000000000034,0.30000000000001137,-0.30000000000001137,-0.5999999999999996,-0.3000000000000682
2015-11-17,-3.9,1.8,0.0,1,10,0,0,4.899999999999977,4.100000000000023,4.5,2.8000000000000114,0.8999999999999773,1.3999999999999773,1.5,0.29999999999999893,1.2000000000000455
2015-11-18,-3.8,3.2,4.0,1,11,0,0,2.3999999999999773,2.5,1.2999999999999545,-1.3000000000000114,2.1000000000000227,0.20000000000001705,0.4000000000000057,0.0,-0.10000000000002274
2015-11-19,-5.8,0.0,4.0,1,12,0,0,1.0,4.399999999999977,2.2000000000000455,1.1000000000000227,0.5999999999999659,1.5,3.299999999999983,0.09999999999999964,0.8999999999999773
2015-11-20,-8.3,1.0,7.0,1,13,0,0,2.8999999999999773,0.7000000000000455,3.3999999999999773,0.30000000000001137,-0.7999999999999545,1.0999999999999943,0.700000000000017,0.40000000000000036,0.900000000000091
2015-11-21,-9.5,4.6,14.0,1,14,0,0,-1.7999999999999545,-0.40000000000009095,-0.10000000000002274,-0.20000000000004547,-0.20000000000004547,0.09999999999999432,0.5999999999999943,-0.09999999999999964,0.8999999999999773
2015-11-22,-8.7,2.0,15.0,1,15,0,0,-6.2999999999999545,-0.8999999999999773,2.2999999999999545,-1.3999999999999773,0.0,0.5999999999999943,1.8000000000000114,-0.6999999999999993,1.3999999999999773
2015-11-23,-4.1,0.9,9.0,1,16,0,0,-0.6000000000000227,1.5,2.1000000000000227,1.1000000000000227,1.900000000000034,0.8000000000000114,2.5999999999999943,0.0,1.0
2015-11-24,-1.8,0.0,4.0,1,17,0,0,1.2999999999999545,4.800000000000068,2.0,0.5999999999999659,0.8000000000000114,0.4000000000000057,0.19999999999998863,-0.6000000000000014,0.6000000000000227
2015-11-25,-4.6,0.0,0.0,1,18,0,0,0.6000000000000227,0.1999999999999318,0.6000000000000227,0.8000000000000114,0.39999999999997726,0.09999999999999432,1.200000000000017,0.10000000000000142,0.5
2015-11-26,-3.0,2.7,2.0,1,19,1,1,-2.0,-8.299999999999955,-1.5,-0.6000000000000227,2.1999999999999886,1.0999999999999943,0.39999999999997726,-0.1999999999999993,1.1999999999999318
2015-11-27,1.0,8.6,0.0,0,0,1,2,2.0,0.10000000000002274,-3.6000000000000227,0.8000000000000114,1.1000000000000227,0.30000000000001137,-1.0,0.1999999999999993,2.7000000000000455
2015-11-28,-5.4,8.5,0.0,1,1,1,3,0.7000000000000455,2.8999999999999773,-3.0,0.9000000000000341,1.0,0.19999999999998863,0.20000000000001705,-0.1999999999999993,1.3999999999999773
2015-11-29,-4.9,0.0,0.0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-30,-6.4,0.5,0.0,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,-6.2,16.2,29.0,1,4,0,0,0.39999999999997726,-0.6000000000000227,-0.6999999999999318,1.099999999999966,0.30000000000001137,0.8000000000000114,0.0,-0.8000000000000007,-0.1999999999999318
2015-12-02,-3.1,13.2,22.0,1,5,0,0,0.2999999999999545,5.600000000000023,0.599999999999909,2.6999999999999886,0.6999999999999886,2.6999999999999886,0.9000000000000057,0.8000000000000007,3.7999999999999545
2015-12-03,-4.6,5.5,5.0,1,6,0,0,2.0,0.8999999999999773,2.0,0.8000000000000114,2.3000000000000114,0.5,3.0,0.09999999999999787,1.7999999999999545
2015-12-04,-5.1,0.9,7.0,1,7,0,0,1.0,-0.2999999999999545,2.300000000000068,1.0,1.3999999999999773,0.5,0.39999999999997726,0.5,-0.09999999999990905
2015-12-05,-2.7,1.3,4.0,1,8,0,0,1.0,-0.3000000000000682,0.7999999999999545,0.0,1.0,-0.4000000000000057,0.20000000000001705,-0.6999999999999993,1.0
2015-12-06,-4.1,3.8,5.0,1,9,0,0,1.3999999999999773,-2.2999999999999545,-1.1000000000000227,-3.5,-0.19999999999998863,0.5,-0.5,0.3000000000000007,-0.10000000000002274
2015-12-07,-6.1,18.6,16.0,1,10,0,0,0.20000000000004547,0.2999999999999545,-0.1999999999999318,-2.599999999999966,0.8999999999999773,0.30000000000001137,-0.9000000000000057,0.6999999999999993,1.2999999999999545
2015-12-08,-1.0,4.1,20.0,1,11,0,0,1.3999999999999773,-1.0,-0.5,3.099999999999966,-1.5,0.5,-0.5,-0.6000000000000014,-0.1999999999999318
2015-12-09,-1.9,0.3,17.0,1,12,0,0,-0.6999999999999318,1.3000000000000682,0.6000000000000227,-2.099999999999966,-0.5,0.0,-2.1999999999999886,0.3000000000000007,0.39999999999997726
2015-12-10,-3.7,2.7,17.0,1,13,0,0,-0.10000000000002274,-0.3000000000000682,1.3999999999999773,-0.7000000000000455,1.1000000000000227,0.6999999999999886,0.09999999999999432,0.7000000000000011,-1.3000000000000682
2015-12-11,-5.2,1.7,16.0,1,14,0,0,-1.7000000000000455,2.1000000000000227,-0.7000000000000455,0.10000000000002274,0.5999999999999659,0.0,1.5999999999999943,0.29999999999999893,-0.599999999999909
2015-12-12,-5.4,1.9,20.0,1,15,0,0,-0.6999999999999318,-0.8999999999999773,-0.39999999999997726,-2.3999999999999773,0.5,0.4000000000000057,-2.5,0.40000000000000036,0.7999999999999545
2015-12-13,-7.5,7.8,32.0,1,16,0,0,0.6999999999999318,-0.3000000000000682,0.2999999999999545,0.0999999999999659,0.7000000000000455,0.4000000000000057,-1.0999999999999943,0.40000000000000036,0.6000000000000227
2015-12-14,-6.7,3.7,42.0,1,17,0,0,0.3000000000000682,-1.099999999999909,-0.8999999999999773,-1.8999999999999773,0.6999999999999886,0.0,-0.5999999999999943,-0.09999999999999964,-0.8999999999999773
2015-12-15,-4.8,2.5,56.0,1,18,0,0,-1.0,1.099999999999909,0.10000000000002274,-0.8000000000000114,0.0999999999999659,0.0,-1.6000000000000227,-0.20000000000000107,1.6999999999999318
2015-12-16,-5.2,0.4,53.0,1,19,1,1,1.8999999999999773,3.1000000000000227,1.5,0.19999999999998863,1.5,-0.09999999999999432,1.9000000000000057,0.0,2.300000000000068
2015-12-17,2.1,1.6,48.0,0,0,1,2,1.0,-0.1999999999999318,1.0,-0.0999999999999659,0.30000000000001137,0.799999999999983,0.5,0.10000000000000142,0.8999999999999773
2015-12-18,0.7,0.7,36.0,0,0,0,0,0.8999999999999773,1.5,0.10000000000002274,0.5,0.5,0.20000000000001705,0.5999999999999943,-0.3000000000000007,0.0
2015-12-19,2.5,2.5,34.0,0,0,0,0,0.8999999999999773,-0.5,0.39999999999997726,0.5,0.30000000000001137,0.4000000000000057,0.4000000000000057,-0.3000000000000007,-0.3000000000000682
2015-12-20,2.0,2.1,17.0,0,0,1,1,2.5,-1.2000000000000455,-1.6000000000000227,-0.8000000000000114,1.3000000000000114,0.8999999999999773,0.20000000000001705,-0.5,0.8000000000000682
2015-12-21,-0.9,1.9,16.0,1,1,1,2,2.7000000000000455,-0.10000000000002274,0.10000000000002274,1.6999999999999886,-0.5,-0.09999999999999432,-0.30000000000001137,-0.3999999999999986,-0.6000000000000227
2015-12-22,-2.5,0.5,18.0,1,2,0,0,1.0,1.7000000000000455,1.0,1.3000000000000114,0.6999999999999886,0.20000000000001705,0.5,-0.10000000000000142,1.2999999999999545
2015-12-23,-2.7,0.3,16.0,1,3,0,0,2.199999999999932,-1.8999999999999773,1.2999999999999545,0.8000000000000114,0.5,0.8999999999999773,1.3000000000000114,0.1999999999999993,2.6000000000000227
2015-12-24,-0.1,2.0,16.0,1,4,0,0,-1.099999999999909,0.8999999999999773,-0.6999999999999318,1.1999999999999886,0.5,-0.19999999999998863,1.1999999999999886,-0.5999999999999979,2.300000000000068
2015-12-25,-5.2,0.2,15.0,1,5,0,0,1.8999999999999773,1.6000000000000227,0.2999999999999545,0.19999999999998863,0.19999999999998863,0.5,-0.5999999999999943,-0.10000000000000142,1.1999999999999318
2015-12-26,-11.3,36.6,62.0,1,6,0,0,0.8999999999999773,0.5,0.8000000000000682,0.10000000000002274,-0.39999999999997726,0.4000000000000057,-0.09999999999999432,0.6000000000000014,0.39999999999997726
2015-12-27,-12.4,8.7,71.0,1,7,0,0,-0.10000000000002274,0.09999999999990905,2.199999999999932,2.3999999999999773,0.0999999999999659,-0.20000000000001705,-0.10000000000002274,0.29999999999999893,1.2000000000000455
2015-12-28,-8.1,0.0,46.0,1,8,0,0,-0.6999999999999318,1.400000000000091,1.5,0.39999999999997726,0.30000000000001137,-0.39999999999997726,0.5,0.5,0.8999999999999773
2015-12-29,-5.9,0.0,36.0,1,9,0,0,0.0,0.7999999999999545,-1.3999999999999773,-0.5,-0.8000000000000114,-0.4000000000000057,-1.1999999999999886,-0.5999999999999996,-0.6000000000000227
2015-12-30,-0.9,1.2,12.0,1,10,0,0,-0.8000000000000682,-0.6000000000000227,-1.5,-3.2999999999999545,-2.7999999999999545,-3.700000000000017,-1.9000000000000057,-4.399999999999999,-0.6999999999999318
2015-12-31,-2.3,0.6,13.0,1,11,0,0,1.3000000000000682,3.0,0.7999999999999545,0.5999999999999659,1.5,0.4000000000000057,0.30000000000001137,-0.6000000000000014,1.7999999999999545
2016-01-01,-4.3,0.0,12.0,1,12,0,0,0.39999999999997726,3.2000000000000455,0.5,-0.0999999999999659,0.5,0.4000000000000057,0.5,0.6000000000000014,1.6000000000000227
2016-01-02,-8.3,0.3,13.0,1,13,0,0,0.10000000000002274,1.3999999999999773,0.3000000000000682,-0.4000000000000341,-0.20000000000004547,-0.4000000000000057,0.19999999999998863,-0.3000000000000007,-0.39999999999997726
2016-01-03,-15.5,0.3,12.0,1,14,0,0,0.8999999999999773,3.0,0.2999999999999545,0.10000000000002274,-0.39999999999997726,-0.19999999999998863,-0.29999999999998295,0.09999999999999787,0.39999999999997726
2016-01-04,-16.0,0.1,11.0,1,15,0,0,1.1000000000000227,2.2000000000000455,-0.10000000000002274,1.099999999999966,0.5,0.0,-0.10000000000002274,0.5,0.2999999999999545
2016-01-05,-13.6,0.2,12.0,1,16,0,0,0.1999999999999318,2.199999999999932,-0.39999999999997726,0.20000000000004547,-0.19999999999998863,-0.09999999999999432,0.30000000000001137,-0.29999999999999716,0.20000000000004547
2016-01-06,-8.4,0.3,15.0,1,17,0,0,-0.2999999999999545,0.5,0.3000000000000682,0.2999999999999545,0.19999999999998863,0.5,0.5,0.3999999999999986,0.0
2016-01-07,-12.8,0.1,13.0,1,18,0,0,1.2999999999999545,1.0,1.0,0.10000000000002274,-0.10000000000002274,0.29999999999998295,0.6999999999999886,-0.3000000000000007,-0.20000000000004547
2016-01-08,-13.3,0.0,14.0,1,19,0,0,1.0,0.3000000000000682,0.1999999999999318,0.39999999999997726,0.5,-0.09999999999999432,0.30000000000001137,0.0,0.5
2016-01-09,-18.8,0.2,12.0,1,20,0,0,0.0,-0.6000000000000227,0.10000000000002274,-0.0999999999999659,-0.19999999999998863,0.0,0.09999999999999432,-0.1999999999999993,-0.6999999999999318
2016-01-10,-14.2,0.0,14.0,1,21,0,0,0.7000000000000455,1.0,-0.2999999999999545,0.19999999999998863,-0.30000000000001137,-0.19999999999998863,-0.4000000000000057,-1.0,-0.5
2016-01-11,-10.5,0.2,12.0,1,22,0,0,0.39999999999997726,1.6999999999999318,-0.10000000000002274,-0.39999999999997726,-0.39999999999997726,-0.20000000000001705,0.30000000000001137,-0.3000000000000007,-0.20000000000004547
2016-01-12,-12.5,0.4,12.0,1,23,0,0,-0.20000000000004547,0.5,0.1999999999999318,0.2999999999999545,0.10000000000002274,0.09999999999999432,-0.09999999999999432,0.6000000000000014,0.10000000000002274
2016-01-13,-13.6,0.1,13.0,1,24,0,0,-0.1999999999999318,1.400000000000091,-0.2999999999999545,-0.5999999999999659,-0.10000000000002274,-0.09999999999999432,0.0,0.09999999999999787,-0.7000000000000455
2016-01-14,-8.7,0.0,14.0,1,25,0,0,0.1999999999999318,0.5,-0.20000000000004547,0.0,0.19999999999998863,0.09999999999999432,0.09999999999999432,0.3000000000000007,0.10000000000002274
2016-01-15,-11.4,2.0,18.0,1,26,0,0,-1.6999999999999318,-1.5,-1.099999999999909,0.30000000000001137,-1.1999999999999886,0.4000000000000057,-0.6999999999999886,0.3000000000000007,-0.1999999999999318
2016-01-16,-10.7,0.1,17.0,1,27,0,0,-0.8999999999999773,-1.8000000000000682,0.5,-1.2000000000000455,-0.5,0.0,-0.10000000000002274,0.1999999999999993,-0.7000000000000455
2016-01-17,-9.3,1.9,21.0,1,28,0,0,-3.5,-2.3999999999999773,-3.300000000000068,-2.099999999999966,-1.1999999999999886,0.20000000000001705,-2.799999999999983,-0.1999999999999993,0.7999999999999545
2016-01-18,-9.8,11.9,39.0,1,29,0,0,-1.6000000000000227,-2.1000000000000227,-1.1999999999999318,0.30000000000001137,-0.5,0.09999999999999432,0.799999999999983,-0.3000000000000007,0.20000000000004547
2016-01-19,-10.0,6.9,57.6666666666667,1,30,0,0,0.1999999999999318,-2.8999999999999773,-2.5,-1.6000000000000227,0.0,0.19999999999998863,-2.3999999999999773,0.3000000000000007,-0.20000000000004547
2016-01-20,-10.3,5.4,76.3333333333333,1,31,0,0,-1.599999999999909,-3.7000000000000455,-2.6000000000000227,0.6999999999999886,-0.5,-0.5,-3.200000000000017,0.10000000000000142,-2.7999999999999545
2016-01-21,-9.9,2.1,95.0,1,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-22,-7.8,0.0,89.0,1,33,0,0,-0.20000000000004547,0.3000000000000682,0.10000000000002274,-0.39999999999997726,1.599999999999966,-0.29999999999998295,1.200000000000017,1.3999999999999986,1.2999999999999545
2016-01-23,-2.8,0.2,88.0,1,34,0,0,1.1000000000000227,1.1000000000000227,-1.1000000000000227,-0.19999999999998863,0.4000000000000341,0.19999999999998863,-0.30000000000001137,0.5,-0.09999999999990905
2016-01-24,-1.6,1.9,75.0,1,35,1,1,0.7999999999999545,1.099999999999909,-0.6000000000000227,1.5,1.3000000000000114,-0.30000000000001137,-2.3000000000000114,-0.1999999999999993,2.7999999999999545
2016-01-25,3.0,3.7,62.0,0,0,1,2,-0.5,-1.0,-0.7999999999999545,0.0999999999999659,0.39999999999997726,0.0,2.8000000000000114,0.1999999999999993,-0.10000000000002274
2016-01-26,-3.1,1.3,63.0,1,1,1,3,-0.1999999999999318,0.10000000000002274,0.09999999999990905,0.19999999999998863,-0.19999999999998863,-0.29999999999998295,0.6999999999999886,0.3000000000000007,0.0
2016-01-27,-3.0,1.3,58.0,1,2,0,0,0.1999999999999318,-0.1999999999999318,0.20000000000004547,0.7000000000000455,0.6999999999999886,0.09999999999999432,-2.0,0.09999999999999787,-1.3999999999999773
2016-01-28,-5.5,8.2,71.0,1,3,0,0,2.2000000000000455,1.1999999999999318,1.8999999999999773,0.0,2.3000000000000114,0.4000000000000057,-0.799999999999983,-0.09999999999999787,-0.5
2016-01-29,-2.8,1.3,59.0,1,4,0,0,-0.3000000000000682,-0.5,0.6000000000000227,0.5,1.5,-0.4000000000000057,3.0999999999999943,-0.6999999999999993,1.2999999999999545
2016-01-30,-6.7,6.3,53.0,1,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-31,-8.1,4.0,49.0,1,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,-7.0,2.6,66.0,1,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-02,-5.4,2.1,68.0,1,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03,-7.5,3.7,77.0,1,9,0,0,-0.7999999999999545,0.7000000000000455,-0.6000000000000227,-0.20000000000004547,0.19999999999998863,0.5,-0.6999999999999886,0.0,0.900000000000091
2016-02-04,-8.2,25.7,136.0,1,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-05,-7.3,8.8,154.0,1,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-06,-4.2,1.4,156.0,1,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-07,-3.3,7.3,141.0,1,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-08,-4.3,0.0,131.0,1,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-09,-5.4,0.0,127.0,1,15,0,0,2.1000000000000227,0.6000000000000227,1.6000000000000227,-0.2999999999999545,-0.39999999999997726,-0.09999999999999432,-1.0,1.2999999999999972,-0.900000000000091
2016-02-10,-6.5,5.0,135.0,1,16,0,0,-0.39999999999997726,2.0,0.0,1.7999999999999545,0.19999999999998863,0.4000000000000057,-0.9000000000000057,-0.3999999999999986,1.6000000000000227
2016-02-11,-9.8,3.9,120.0,1,17,0,0,-3.7000000000000455,3.0,0.5,-0.5,0.8999999999999773,-0.6000000000000227,0.799999999999983,-0.8000000000000007,-0.6000000000000227
2016-02-12,-10.6,2.5,121.0,1,18,0,0,1.0,3.2999999999999545,1.5,0.8000000000000114,1.400000000000034,-0.09999999999999432,0.9000000000000057,-0.3000000000000007,2.6000000000000227
2016-02-13,-12.1,1.7,119.0,1,19,0,0,-0.5,2.1000000000000227,2.6000000000000227,0.4000000000000341,-0.10000000000002274,-0.19999999999998863,1.8000000000000114,0.0,1.5
2016-02-14,-10.3,0.4,114.0,1,20,0,0,0.2999999999999545,0.8999999999999773,0.2999999999999545,-0.10000000000002274,0.0,0.09999999999999432,0.5,-0.09999999999999787,2.800000000000068
2016-02-15,-9.5,3.6,133.0,1,21,0,0,-2.599999999999909,-1.1000000000000227,-2.6000000000000227,-1.6999999999999886,-0.6000000000000227,1.0999999999999943,-0.20000000000001705,-0.1999999999999993,-1.7000000000000455
2016-02-16,-8.6,5.1,132.0,1,22,0,0,1.3999999999999773,-0.7999999999999545,-0.7999999999999545,-0.8000000000000114,-0.8999999999999773,-0.09999999999999432,0.0,-0.10000000000000142,0.39999999999997726
2016-02-17,-3.7,0.0,89.0,1,23,0,0,2.0,0.6999999999999318,1.3999999999999773,1.3000000000000114,1.8000000000000114,-0.5999999999999943,1.1000000000000227,-0.8999999999999986,-1.6000000000000227
2016-02-18,-10.4,0.0,87.0,1,24,0,0,0.39999999999997726,1.2000000000000455,0.10000000000002274,0.39999999999997726,0.39999999999997726,-0.5,0.6999999999999886,-0.5,-0.39999999999997726
2016-02-19,-7.4,0.0,87.0,1,25,0,0,0.0,0.7000000000000455,0.0,0.30000000000001137,-0.0999999999999659,-0.30000000000001137,-0.19999999999998863,0.0,0.39999999999997726
2016-02-20,-5.8,3.0,61.0,1,26,0,0,0.20000000000004547,3.099999999999909,2.2000000000000455,1.1999999999999886,0.39999999999997726,-0.5,0.19999999999998863,0.5999999999999979,0.5
2016-02-21,-6.4,0.0,63.0,1,27,0,0,0.09999999999990905,0.20000000000004547,0.09999999999990905,0.10000000000002274,0.10000000000002274,-0.09999999999999432,-0.09999999999999432,0.0,-0.599999999999909
2016-02-22,-7.2,0.6,64.0,1,28,0,0,-0.09999999999990905,1.0,-0.39999999999997726,0.6999999999999886,0.39999999999997726,0.9000000000000057,0.4000000000000057,0.8000000000000007,1.2999999999999545
2016-02-23,-6.8,2.3,66.0,1,29,0,0,-0.40000000000009095,-1.8999999999999773,-0.1999999999999318,0.10000000000002274,-1.6000000000000227,0.4000000000000057,-1.5,-0.1999999999999993,-1.7000000000000455
2016-02-24,-6.8,26.9,122.0,1,30,0,0,2.300000000000068,-1.8999999999999773,2.2999999999999545,-0.4000000000000341,-0.5999999999999659,0.19999999999998863,-2.0,0.09999999999999787,0.6000000000000227
2016-02-25,-6.6,25.2,168.0,1,31,0,0,1.0,0.8999999999999773,-1.2999999999999545,-0.39999999999997726,-0.19999999999998863,0.5,-1.6000000000000227,-0.09999999999999787,-1.3999999999999773
2016-02-26,-6.0,30.7,207.0,1,32,0,0,-0.8000000000000682,1.6999999999999318,-1.900000000000091,-1.1999999999999886,-1.0,-0.19999999999998863,-0.5999999999999943,-0.3000000000000007,-1.6000000000000227
2016-02-27,-6.3,26.1,223.0,1,33,0,0,0.3000000000000682,-1.599999999999909,-2.3999999999999773,0.5999999999999659,0.6999999999999886,-0.5,-0.29999999999998295,-0.1999999999999993,-1.3999999999999773
2016-02-28,-6.9,20.3,239.0,1,34,0,0,-2.300000000000068,-3.2000000000000455,-2.699999999999932,1.5,-0.9000000000000341,0.5999999999999943,0.39999999999997726,0.5999999999999979,-1.7999999999999545
2016-02-29,-9.5,5.0,229.0,1,35,0,0,1.7000000000000455,-0.10000000000002274,-1.900000000000091,-1.099999999999966,-1.2999999999999545,0.29999999999998295,-0.8999999999999773,-1.5999999999999979,2.7999999999999545
2016-03-01,-8.5,0.0,200.0,1,36,0,0,1.6000000000000227,1.5,0.7000000000000455,0.19999999999998863,-1.7000000000000455,-0.8999999999999773,0.39999999999997726,-0.9000000000000021,0.0
2016-03-02,-8.9,0.0,134.0,1,37,0,0,1.8999999999999773,1.2000000000000455,1.5,2.1999999999999886,-1.6999999999999886,0.19999999999998863,0.8000000000000114,0.0,1.1000000000000227
2016-03-03,-8.3,0.0,132.0,1,38,0,0,-0.20000000000004547,0.6999999999999318,0.39999999999997726,0.19999999999998863,1.3000000000000114,-0.09999999999999432,1.5,0.20000000000000284,-2.0
2016-03-04,-6.6,0.3,132.0,1,39,0,0,-0.6999999999999318,2.400000000000091,3.3999999999999773,0.8000000000000114,-1.0,0.5,1.0,-0.20000000000000284,-2.2000000000000455
2016-03-05,-6.9,1.8,134.0,1,40,0,0,1.5,-0.6000000000000227,-0.8999999999999773,-0.6000000000000227,1.3000000000000114,-0.09999999999999432,-0.9000000000000057,0.40000000000000213,-1.7999999999999545
2016-03-06,-9.2,0.1,133.0,1,41,0,0,-0.20000000000004547,3.2999999999999545,0.6000000000000227,0.10000000000002274,0.5,-0.5,0.0,0.0,2.6000000000000227
2016-03-07,-8.4,0.0,132.0,1,42,0,0,2.1000000000000227,3.300000000000068,0.7999999999999545,-0.39999999999997726,-2.0,0.09999999999999432,-1.5,-0.10000000000000142,1.599999999999909
